Job Working,ReadyStatus,Job Wait,OFF or unknown,AlarmStatus,Job Workingwaitoperator,Wait for reset,Manual job Working,Bevel Inclined Poly,Bevel Straight Poly,Bevel Straight CR 1,Bevel Straight CR 2,Groove Poly,Bevel Inclined HI,Bevel Straight HI,Groove OR,Cycle Time,Job Correctly Completed,Lens Rejected (Lens 2),Lens Rejected (Lens 1),Cannot Load Lens from Pallet,Server didnt send job,Barcode Not readable,Lens not traceable,Timestamp Identifier not received
138601,896,68721,28455,10444,8187,526,1317,467,230,203,102,71,52,39,10,102,1306,58,37,28,17,40,8,1
138092,1516,69515,29115,9681,10241,828,199,477,272,200,90,71,54,41,13,97,748,50,21,12,13,42,16,0
136392,1345,74590,28104,7963,8944,1244,1008,449,251,195,99,75,67,42,10,125,1209,70,19,30,19,32,16,0
136916,2406,68021,28718,12026,8127,446,1341,530,257,208,98,69,70,39,12,91,912,43,34,38,13,36,16,1
137613,1548,73614,28438,11199,10133,632,1223,438,243,226,103,76,69,38,9,117,1182,59,19,41,18,14,12,1
136401,616,68553,29521,7853,10222,982,1316,527,252,183,99,69,70,40,11,86,1082,54,21,27,10,32,11,0
135854,7742,66088,29351,8450,8153,1402,279,453,244,183,96,71,69,39,11,82,1243,55,37,28,22,8,7,0
136585,5518,65556,28650,11932,8420,1421,1115,519,224,192,89,70,55,34,11,73,1084,50,25,23,13,7,7,0
135959,2148,69325,29564,11673,9895,632,1603,534,273,214,94,75,54,33,12,127,827,67,32,32,22,13,13,1
137886,2081,71256,28508,8121,9353,853,1087,553,263,216,108,68,61,31,12,55,1135,44,18,14,21,27,16,1
136998,5325,72041,28250,8158,9925,1342,1167,487,258,188,96,74,59,36,10,84,1285,59,34,15,20,31,7,1
136263,7329,68954,28964,6757,8431,1633,785,543,235,189,107,74,71,36,11,109,1040,62,44,38,15,20,7,0
138171,2783,72960,29214,8018,9817,602,1603,480,231,215,109,76,55,32,10,120,1159,72,21,9,21,22,12,1
135615,6836,68551,28046,10183,8416,1237,1258,524,245,204,111,75,52,41,12,138,1158,65,47,29,12,22,15,0
138626,4271,70568,28878,9324,10248,308,1447,549,246,204,105,73,70,31,12,109,1183,43,36,9,12,20,9,0
135454,3285,72476,29274,6527,10102,1018,1337,497,274,215,102,73,54,40,9,75,1082,51,24,38,18,35,15,0
136366,2847,72862,29017,11184,8320,822,992,442,259,191,92,73,55,32,11,102,794,46,36,22,21,3,11,0
137076,5528,74099,28774,8777,9462,1619,1146,458,276,186,90,72,71,33,9,67,1005,72,44,13,13,15,11,0
137957,1810,69726,28884,7527,8247,847,52,502,271,205,104,68,63,40,12,102,1158,72,29,11,11,25,10,0
137824,6493,69227,28063,11543,10022,1148,1050,532,257,181,108,69,54,32,10,115,921,62,45,30,19,34,9,1
136099,4281,70626,29873,11448,9832,977,373,519,256,189,90,73,60,42,13,72,976,55,45,31,10,20,8,1
137258,4467,67452,28319,12134,8577,478,35,458,253,192,99,69,63,33,12,93,958,68,41,39,9,9,16,0
135225,7853,74038,28859,11839,9923,962,963,508,268,193,102,72,62,34,9,99,899,42,32,35,15,1,16,1
138204,1631,73188,28779,11164,9309,461,611,502,264,209,106,68,62,35,11,90,1012,44,34,32,19,42,12,1
135620,3600,75396,29547,6514,8269,409,1164,460,240,226,98,68,52,38,9,58,862,60,20,21,11,12,7,1
136444,2020,70774,29315,7707,9926,410,946,528,270,212,111,73,64,36,9,118,777,66,45,20,17,34,14,1
137076,8016,75174,28028,9141,9667,933,687,497,272,211,112,68,60,31,12,96,728,42,36,28,20,23,15,0
137743,5352,65788,29674,6948,8400,1308,1211,439,254,206,100,71,65,42,13,71,1024,54,42,18,18,27,12,1
136460,1780,67122,28436,9953,9977,1128,717,471,265,220,99,69,52,36,9,82,893,65,25,11,10,37,16,0
137484,5715,73060,29989,11856,8622,446,617,494,232,204,111,76,66,32,11,141,1197,45,24,11,12,33,12,0
136208,5180,70922,29620,6613,9609,664,612,453,256,195,97,68,57,36,10,86,1147,67,25,16,16,19,10,1
135418,3747,68421,29609,7402,8921,1395,622,541,224,222,112,70,59,36,10,106,762,68,24,12,11,41,7,0
136710,3948,69074,28762,9815,8294,1021,453,511,233,186,104,74,65,41,10,81,942,64,38,20,11,37,15,1
137159,5295,71746,28735,8818,8565,466,178,521,223,209,96,68,59,42,9,120,948,62,18,18,11,30,7,0
137708,3315,68752,29070,10752,8199,837,1037,485,273,211,110,68,64,31,12,62,1192,51,31,14,11,14,16,1
135862,2959,74141,29440,11362,8215,394,682,538,237,196,93,73,58,34,9,135,822,64,40,21,22,38,13,0
137882,453,74139,29616,10257,8479,1566,1282,462,227,190,103,73,62,40,10,80,949,45,23,22,14,22,16,1
138415,6355,70781,28450,8741,9718,1298,33,505,265,225,103,71,52,33,10,110,947,61,21,40,10,3,11,1
136189,1195,73872,28632,8927,10210,1647,709,469,267,220,105,70,59,38,12,110,847,53,39,41,16,14,15,0
135388,4500,73133,29578,11800,9371,1137,1255,559,234,184,90,68,57,34,9,66,848,72,27,26,9,42,15,0
135454,6251,75558,29681,9909,9534,1253,1216,482,252,209,101,75,70,42,9,63,1140,50,25,20,18,30,9,0
135267,7503,72417,29097,10695,10002,518,509,529,268,188,99,75,65,40,9,128,1142,54,21,36,10,15,10,0
135815,7246,75355,29076,6995,9551,588,187,477,269,220,89,74,51,37,13,93,942,43,41,11,10,1,12,1
137583,3501,75782,28232,8365,10066,295,749,450,246,191,97,71,54,33,11,121,707,42,25,40,20,17,16,0
137918,2478,74691,29830,7256,8943,341,1520,442,251,181,92,69,66,40,12,131,1024,49,46,11,17,1,14,0
138068,828,70187,29898,11131,8397,985,327,454,268,223,104,74,59,37,12,74,1155,63,42,9,13,1,15,1
136073,5641,68290,28199,9547,8395,1624,716,548,251,217,104,75,62,32,11,121,898,55,37,8,12,32,9,1
138680,5821,74599,28673,6779,8214,1671,1128,508,236,203,91,72,60,35,9,131,1054,71,36,21,8,31,15,1
137547,1397,68747,28548,6528,10008,571,290,447,221,210,106,76,54,35,12,121,966,56,29,41,12,7,16,1
136825,1006,65521,28936,8199,9926,1466,1265,528,266,195,95,75,65,34,13,128,1036,68,19,11,19,11,16,0
135556,935,72918,28096,8234,9125,1026,96,496,254,209,110,71,68,34,9,107,963,55,38,11,17,23,14,0
135455,3174,74931,28048,7490,8885,1071,491,472,246,204,98,76,64,36,10,70,1178,63,18,30,21,42,9,1
136207,7245,71888,28895,9939,8134,520,800,460,274,189,98,68,53,32,12,102,1274,48,41,31,15,18,7,0
137600,793,65917,28521,9486,9900,1628,114,493,250,223,95,76,64,33,13,119,970,60,45,31,18,7,10,0
136955,5672,67870,28039,10600,9190,1678,309,453,261,191,89,68,51,40,13,81,1003,45,25,33,23,28,14,0
138792,3284,71609,28913,8535,8460,1204,550,489,271,195,105,72,69,37,13,76,895,58,40,9,9,41,15,1
137771,824,68055,29176,9520,8393,1432,1133,464,225,224,108,72,62,41,10,73,1110,50,44,14,9,21,11,1
138197,5892,68090,29129,6831,9326,1232,1215,452,244,226,93,75,66,40,11,91,806,52,39,25,13,3,15,1
138003,6581,73126,28552,6617,9054,1426,805,499,230,218,99,72,72,35,10,134,1058,45,37,31,17,13,11,1
135483,564,68609,28675,10414,9915,806,584,443,258,206,90,75,59,34,13,103,1284,47,37,35,23,9,8,1
138583,4030,72452,28769,6568,9045,1532,111,543,255,225,98,68,71,39,9,125,1182,64,37,41,22,21,11,1
135298,4543,69354,28210,6572,8360,1447,1326,540,222,217,102,70,59,38,13,77,1251,69,47,17,20,39,12,0
135396,7769,72356,29225,10633,9641,1021,576,461,249,204,94,74,63,39,10,132,780,59,20,37,8,14,13,1
137729,772,72724,28432,6650,9900,455,355,552,239,202,90,73,65,38,10,142,813,46,19,28,17,8,11,0
136077,7225,72981,28706,10670,9516,1083,1125,524,258,198,95,72,62,32,10,70,996,62,20,34,15,5,7,1
138497,5692,71808,28564,11035,8501,1037,1590,442,273,189,98,74,66,34,10,108,951,43,23,12,9,37,12,1
137068,7937,65524,28146,8853,8435,1356,314,508,276,209,106,72,60,33,13,113,1288,52,36,31,18,42,7,1
137862,5728,72439,29522,10530,10176,614,193,523,262,212,89,74,67,40,10,62,709,71,21,33,10,41,16,1
137865,7511,75733,28281,10458,9942,1178,1097,530,270,192,100,70,58,40,10,74,1111,53,33,8,14,36,12,0
136588,3708,73436,29333,6817,10061,938,1430,490,234,221,92,73,63,31,13,105,1064,68,30,39,15,6,11,0
137615,2466,68650,28754,10268,8943,572,1315,468,248,197,89,69,60,34,12,78,921,57,39,17,17,19,14,0
135769,3097,69127,29074,9461,9740,1543,1207,472,254,205,102,68,65,37,13,103,1094,56,41,31,11,6,15,0
137837,1057,66703,28494,6989,8144,722,1577,559,224,194,112,69,65,35,9,81,1204,65,43,23,12,4,7,0
138346,2742,69512,28408,8269,9224,1439,1381,535,267,205,97,71,60,35,11,136,1173,60,46,31,19,16,10,0
136265,1786,65709,29649,9664,9349,879,1122,456,245,207,110,73,53,36,12,141,798,49,21,36,23,32,14,0
135621,5119,67216,28272,8201,8715,1045,524,471,273,193,98,72,59,40,9,77,1136,63,44,28,18,27,9,1
138083,2457,69367,28457,6794,8864,1082,978,531,275,217,100,75,58,33,13,74,871,42,35,33,9,12,8,0
136404,2791,68159,29143,6846,9800,1191,610,520,275,190,102,69,60,32,12,129,922,61,33,12,18,17,14,1
135744,697,72372,29724,8065,9579,350,819,519,226,189,100,70,57,41,9,109,863,69,29,11,17,12,16,0
135270,5901,75475,28045,8498,8633,1210,925,438,248,193,108,69,52,37,13,128,698,49,32,36,12,26,12,1
138839,2301,67351,29266,6946,9192,1311,1489,478,258,187,90,69,51,39,9,128,820,63,30,15,16,20,9,0
138376,1969,69001,28310,10461,9704,1235,651,559,229,194,112,71,55,39,10,112,1238,69,34,15,14,26,12,1
136423,331,73514,28561,7650,9369,1059,203,490,272,216,91,69,67,33,10,76,1155,66,44,18,19,24,13,1
138372,5988,68268,28330,7090,8674,1299,404,517,238,220,101,69,66,42,11,56,982,68,41,20,19,28,9,0
135967,2167,74236,28010,9846,8336,1157,1163,558,275,185,110,70,70,31,9,73,1248,59,45,32,19,15,9,1
137554,7281,65901,28907,6759,8630,615,1341,501,251,193,94,68,54,32,13,108,1055,50,25,26,12,37,10,0
138857,4222,73234,29447,6807,9352,906,1399,477,242,200,105,72,64,38,9,119,942,49,34,32,18,2,13,0
136906,6592,70574,29071,9712,9632,698,219,499,224,208,111,71,52,35,9,114,1273,52,44,40,16,39,14,1
137624,3214,67142,29400,6589,8226,1604,1372,492,253,195,104,68,54,39,10,108,1300,62,47,27,14,2,7,0
135854,7088,67962,29591,11183,8757,516,1446,529,256,219,111,73,65,33,13,131,1116,63,39,20,12,27,10,0
137925,6610,73974,28007,7693,9964,785,1256,555,274,201,93,74,51,31,13,65,877,72,18,35,10,2,11,1
137646,4912,69336,28983,10604,9237,1260,299,448,255,197,106,71,68,41,13,91,821,66,29,39,12,11,9,0
136996,6419,67939,29549,8629,9268,678,1010,549,233,186,92,70,58,33,9,92,732,43,24,36,21,16,14,1
135420,2976,70826,29750,8994,9796,890,1155,489,235,226,111,76,70,34,11,134,883,70,43,17,11,14,15,1
138866,5656,70668,29393,8860,9830,1626,919,533,253,226,103,70,66,36,12,53,734,66,36,27,10,21,9,1
135381,3632,72443,29463,11218,9288,1234,425,463,248,205,101,72,66,31,12,128,879,46,45,39,20,13,10,1
135506,6457,71403,29780,8467,9298,281,634,511,268,190,102,72,54,31,12,62,1052,44,30,35,11,5,11,0
137769,4858,69125,28565,8829,9480,1488,944,524,254,194,110,74,63,41,10,130,1168,47,45,19,20,13,14,1
136619,6775,75691,29507,7654,9675,295,977,485,258,199,97,68,58,31,12,95,1132,52,30,16,21,34,8,1
136213,7130,75174,28272,11476,9265,558,233,482,221,191,96,70,67,36,12,121,1158,64,29,26,22,11,10,0
137251,3990,70970,28940,8418,8869,1654,89,540,274,212,102,70,58,35,9,93,1290,52,27,38,15,42,9,1
138110,2667,70096,28900,7295,9290,649,1527,470,251,190,109,75,59,42,13,108,1242,56,43,26,12,41,11,1
136047,7433,68908,28130,6820,9442,1242,1003,501,269,214,95,70,70,38,13,128,703,64,25,17,22,38,12,1
136003,3588,72178,29544,7838,9754,1166,758,515,237,224,91,74,64,38,9,127,1166,60,46,30,9,33,9,1
138552,3809,66318,28723,11345,8757,657,659,446,242,209,92,76,60,38,11,136,1068,60,25,9,23,17,11,0
135414,7253,70649,28633,10460,9985,1358,754,515,252,209,111,75,71,34,9,99,1096,51,35,37,16,20,11,0
138219,5888,70060,28113,10865,9088,487,1440,537,249,202,105,73,67,34,11,92,1092,65,43,39,23,13,8,0
138881,2566,66611,28531,7984,9177,411,451,556,221,194,97,72,57,33,13,108,1004,51,46,41,17,30,13,0
136643,3944,74910,29522,10477,8221,1669,1493,542,268,182,111,74,68,36,10,58,861,69,44,28,10,28,11,0
135300,3484,67800,29362,6561,8933,1659,931,439,248,192,111,76,64,40,9,128,1285,49,40,22,12,0,12,1
138210,5870,67967,29044,10109,9778,457,47,557,261,202,99,73,55,38,10,87,999,42,29,37,19,1,9,0
138792,4637,71334,29743,9506,10169,1545,222,512,222,181,109,69,63,41,9,124,1176,59,43,15,11,39,11,1
135772,1345,74878,28032,10902,9399,1033,712,553,245,192,89,75,51,37,12,134,756,54,18,26,13,21,8,0
136532,708,70530,28132,11165,9984,1587,465,451,241,192,100,71,71,35,13,92,1225,59,44,37,13,24,16,0
135857,6519,74636,28919,7951,10062,716,1083,473,257,184,95,73,61,34,11,132,896,54,35,32,14,7,14,1
138186,5194,75555,29726,9699,8507,1242,1303,472,246,197,97,69,56,33,13,62,942,60,34,21,11,38,8,1
136733,5113,70134,28974,6870,8581,958,16,501,260,199,91,73,65,33,13,131,1000,65,21,10,9,20,13,0
138334,6204,66846,28025,8171,9559,804,1344,543,221,181,99,69,64,38,12,60,963,66,32,26,18,34,16,0
136856,1855,67445,29387,7633,9992,350,678,553,252,197,109,68,59,34,9,131,992,49,33,24,8,36,11,0
135425,5871,67463,28600,6670,9585,333,1590,462,229,214,98,72,64,31,9,114,974,72,27,13,22,39,14,0
135304,5789,68312,29115,9821,9589,292,1100,534,266,223,107,71,60,35,11,120,844,72,39,32,12,13,12,1
137197,6773,69744,28544,10151,9181,1679,470,446,269,187,89,71,69,32,12,112,1223,72,18,27,18,19,16,0
135971,5442,68723,29261,10548,10152,1563,988,514,225,213,102,68,53,40,10,125,1149,72,47,22,10,17,16,1
138696,6735,72479,28017,7633,10000,359,828,480,260,186,96,76,51,33,11,90,921,50,18,24,14,9,11,0
138526,3038,68859,29297,8317,9921,755,1566,447,237,186,95,75,66,42,10,109,1065,44,43,15,16,4,16,1
135628,7899,75048,28933,10700,8364,1363,1124,494,273,212,98,68,56,42,10,131,1058,69,37,37,15,4,9,1
135633,4079,67986,28288,6627,9372,1350,539,470,249,208,112,72,63,35,12,103,1194,69,43,12,17,20,16,0
136430,3316,67632,29050,9955,10242,993,1567,546,264,217,100,76,70,34,9,108,1141,54,35,20,13,9,7,0
138299,1853,71366,28816,10624,9986,1339,1286,446,239,209,107,68,52,42,13,115,968,50,39,18,10,17,9,1
137929,6267,66956,29457,7174,9932,1559,205,491,260,223,109,70,54,33,10,77,1313,64,37,21,17,40,7,0
138607,7126,72079,29934,11976,8796,565,479,541,249,210,95,71,69,32,13,112,843,59,44,24,18,39,8,0
137835,7493,71338,28107,6882,9580,1670,72,450,271,202,97,69,65,40,9,117,1267,53,30,16,9,5,7,1
138340,2494,74036,28972,9692,8840,1223,1461,461,232,185,110,76,65,38,13,143,1054,67,19,16,20,17,9,0
136065,5381,73883,28947,9451,8873,507,581,499,228,209,107,68,55,37,10,93,1039,61,41,31,19,3,16,0
137993,6717,70589,28737,6928,8218,450,718,477,263,182,95,71,64,39,12,116,842,62,24,31,16,32,10,0
138784,1824,71520,28323,10117,9869,1548,541,496,263,190,104,70,55,31,12,142,1296,65,20,14,10,4,15,0
138438,4535,75480,28866,9692,9367,803,1437,493,251,226,95,76,61,31,11,63,1229,50,34,37,17,27,14,0
138111,3909,65596,29554,6570,9217,577,655,501,235,200,100,70,57,40,10,96,930,63,40,40,21,7,15,1
137615,7859,71773,28734,8144,8912,736,757,497,254,198,91,74,55,34,11,102,1114,55,38,25,21,26,13,0
135450,7503,66386,28792,9250,8137,1649,779,518,246,225,93,69,57,34,13,96,812,67,24,38,10,29,16,0
138106,5205,71659,29127,8652,8342,757,1236,534,255,215,94,75,52,38,11,137,806,62,36,22,18,5,9,1
136055,3501,70494,29867,8897,9487,1488,770,460,249,216,105,69,67,34,9,100,794,51,34,34,17,14,10,1
136393,5607,71105,29355,7105,10098,551,66,464,253,198,105,76,60,36,9,83,765,56,21,25,9,7,13,0
138361,1863,72022,29385,9935,8954,740,1445,545,253,192,92,76,71,35,12,85,1229,64,29,8,21,21,16,0
135760,5963,74608,29944,11989,9897,1402,853,498,256,226,98,76,67,40,11,73,850,50,37,37,21,1,16,1
136669,6334,74568,28288,10032,8274,713,1492,481,241,205,111,73,51,36,10,144,746,47,26,36,22,32,15,1
137541,2319,65795,29467,7347,9812,906,370,494,250,216,111,74,69,35,12,113,1129,72,18,19,14,41,12,1
136118,4594,68295,29060,8252,8771,1572,363,480,239,222,96,71,53,38,13,59,1036,70,45,19,23,16,9,0
136373,972,65393,29371,10252,8793,1075,399,499,252,221,102,69,53,33,13,80,763,42,36,10,13,4,16,1
138403,3234,69624,28891,9033,8647,900,849,463,270,200,99,70,55,34,12,81,709,50,42,34,12,2,14,0
135632,2995,71693,29779,11233,9980,675,259,525,221,191,94,70,65,33,9,102,1027,44,25,8,12,7,7,1
137306,1056,70810,28042,8160,9222,1139,1068,512,271,200,101,68,68,33,9,54,1166,64,19,41,23,9,15,1
136168,3362,66020,29149,9858,8372,1209,897,530,253,213,103,70,51,32,13,63,1186,50,26,39,21,25,11,1
136035,3118,70375,28008,11086,8883,666,1310,549,246,190,111,71,56,42,9,55,1203,65,18,34,14,28,16,0
137446,6293,71625,29549,11522,9309,813,1563,501,262,205,100,71,60,36,13,62,1131,53,45,9,20,15,8,1
137462,6028,70399,29154,10584,9039,1644,1352,506,274,190,110,70,62,31,9,76,708,69,21,17,15,22,9,1
136097,289,69326,29348,11716,8551,493,314,461,265,204,109,71,54,33,13,138,963,67,32,30,16,7,7,1
138832,6956,70357,28183,10148,9628,676,906,510,247,221,110,71,67,33,13,126,1107,64,35,28,22,10,13,1
135671,3530,72110,29305,11492,8193,323,1442,556,271,213,98,70,57,31,13,75,910,57,37,16,23,26,13,0
135446,5585,66406,28894,8054,9430,871,1328,560,248,214,100,72,56,31,9,97,825,48,43,34,9,10,14,1
137629,347,70605,29076,8236,9861,645,939,511,240,195,92,70,70,40,10,119,716,58,31,31,20,37,9,1
136190,6214,73034,29576,10788,9988,453,228,448,228,220,111,75,62,41,13,118,887,57,27,14,13,11,7,0
138510,3364,71974,29873,7884,9053,552,749,532,246,204,112,70,58,41,9,73,1180,46,44,17,13,30,12,1
136126,6872,74863,28869,6783,9196,769,1209,504,251,195,96,70,59,40,10,124,1268,47,40,9,11,27,10,1
138638,1385,73914,28532,9363,9268,1485,117,526,225,190,108,75,67,36,13,100,972,43,19,37,17,15,16,1
136391,5572,67305,29400,7370,9007,1399,125,490,231,185,91,68,66,39,10,69,1150,60,42,21,10,18,15,0
137807,274,70561,29318,10375,9787,881,985,480,241,202,95,71,53,33,11,69,767,49,21,40,10,17,7,1
136274,8033,66063,29231,10572,10203,1374,131,541,228,217,111,70,72,39,13,136,1278,58,34,11,8,22,7,0
137034,5371,74389,28999,11278,8733,891,1184,464,246,211,91,68,71,37,13,108,786,64,21,40,11,13,10,0
138881,7460,74444,28662,11858,8303,1614,1616,438,266,203,89,68,60,41,9,122,1301,57,24,31,11,14,8,0
135888,2011,70991,29500,6659,8115,606,345,486,232,191,107,74,61,33,11,139,983,67,36,21,18,0,13,0
137627,3372,72359,29993,9912,8225,626,83,485,263,190,102,71,65,31,9,110,1013,55,21,19,10,10,14,1
137721,2139,69779,28953,11282,10001,445,41,517,233,215,91,72,68,35,12,124,987,59,27,39,23,12,9,0
138351,2882,69498,28068,11287,9678,1159,434,536,230,202,110,69,54,40,11,106,807,58,45,39,11,31,7,1
137944,5676,74391,29866,11626,8178,1031,1189,516,272,221,90,70,63,42,13,104,1249,66,27,20,10,12,14,0
138638,5742,69323,29948,6667,8888,1519,1450,535,249,202,92,68,55,32,13,133,1019,70,20,13,20,38,9,0
136684,6037,69505,29853,10202,9502,623,47,490,228,217,93,71,56,32,13,96,845,64,42,11,18,1,12,0
138158,7320,68941,29460,10603,9611,340,1065,448,262,207,94,75,60,35,11,78,973,57,23,17,23,15,10,0
138810,442,68843,28300,9211,8224,1489,184,446,273,181,97,70,69,40,13,117,1192,56,39,31,22,38,11,1
138723,1059,70891,28026,9036,8717,643,1255,498,258,185,98,68,68,35,12,121,995,53,32,19,22,40,16,1
138735,7542,72543,29651,8414,8841,1204,400,558,221,191,93,71,62,40,10,71,1095,60,31,39,8,14,7,0
136159,4076,71416,28929,9525,8180,1303,1160,525,229,213,106,76,66,37,11,65,1306,66,41,40,22,1,14,0
135677,5826,71633,28653,7482,9744,1485,1543,538,224,196,95,75,59,36,10,109,1293,66,47,21,21,24,11,0
138251,7451,66061,28552,11684,8274,313,1256,536,253,220,98,70,63,33,9,85,1028,69,21,17,10,21,12,0
138173,7575,67707,28105,6780,8775,684,1391,459,275,210,99,71,68,42,9,107,1141,66,42,16,12,28,14,1
138691,2287,66185,28585,7342,8447,1176,1605,541,262,208,105,72,62,33,11,74,771,72,30,9,8,38,16,0
135906,7929,71522,28571,10875,10012,417,1416,539,272,209,96,74,69,35,13,120,1076,45,20,21,12,33,11,0
138485,3480,67943,28809,7734,9490,307,970,508,241,196,95,68,56,32,9,78,1132,49,24,31,13,29,12,0
138640,6847,74727,28633,8953,9658,385,501,481,227,181,102,70,71,33,9,139,1214,61,46,14,17,38,12,0
138101,1149,70410,29970,6721,9538,436,366,467,275,188,99,68,71,40,12,136,1102,45,25,26,13,30,13,0
136337,2731,66768,29738,7642,8823,1410,1134,497,252,184,96,70,67,41,9,90,884,66,34,35,16,22,7,1
138264,3650,71592,29034,6897,9375,1536,260,530,259,216,89,73,56,31,9,55,1253,70,40,18,21,0,11,1
135953,5548,73501,28930,9707,8707,475,1607,492,248,198,94,76,52,31,9,96,950,49,35,37,18,6,12,1
137750,6034,70961,28658,11791,8457,1288,1087,476,246,199,102,73,56,39,13,117,1231,57,20,39,18,39,9,0
136859,7633,74283,29239,11733,9188,481,691,478,257,216,93,75,67,42,9,80,934,57,46,39,22,0,15,0
138064,1782,71363,28885,8955,8392,388,499,446,254,189,104,71,69,33,11,129,772,47,35,24,19,25,15,0
135787,8055,72315,28320,10005,9447,822,1083,438,229,206,101,72,68,35,13,66,1079,47,28,16,12,12,13,0
136534,6874,75154,28459,9629,9090,320,1112,440,226,182,104,75,61,33,12,98,1073,55,25,12,23,32,10,1
136692,7119,71623,29980,10755,8919,1367,355,506,242,183,102,68,53,40,9,77,964,62,45,33,16,5,11,0
137047,2695,74235,29838,7494,8229,1169,1574,448,229,208,90,75,69,33,13,66,976,66,38,26,14,4,11,1
137955,6720,67728,29549,11318,10059,961,1392,441,267,225,112,69,59,41,13,114,1190,53,22,24,15,41,13,0
138315,5129,74608,28578,9893,8692,1091,1515,545,265,200,106,73,63,39,9,98,914,69,27,25,16,32,10,0
138686,5637,75933,29715,11349,10024,694,645,470,235,199,90,71,58,37,12,61,842,47,20,9,14,18,14,0
138517,5317,72408,28876,8123,9755,651,855,470,221,199,110,71,53,40,9,103,801,46,43,23,11,13,9,1
138355,1179,66654,28753,11361,8713,1083,404,482,252,221,91,72,56,41,9,58,887,51,37,8,14,34,8,1
135406,2333,71127,28159,8824,9618,643,17,457,267,217,97,68,70,42,11,55,1307,55,42,39,9,25,15,1
137398,4239,67780,28463,8487,8638,1539,367,474,238,195,106,71,72,31,13,90,1300,48,39,22,11,30,7,1
137915,2044,66486,28997,6516,8360,750,1280,521,231,221,112,75,71,41,10,93,1082,52,44,41,23,36,11,1
137775,601,72209,29545,9022,9784,779,220,535,255,186,108,76,66,32,12,55,774,53,26,27,12,18,11,0
135364,1779,69387,29659,10472,9350,1285,272,458,253,222,101,69,64,37,12,131,999,50,32,20,12,3,13,0
138164,3133,71528,29296,9350,9912,702,964,495,224,181,98,73,54,31,13,97,1014,56,37,29,8,33,9,0
137198,3845,68131,28240,11888,9942,858,1400,488,254,193,90,72,60,31,10,80,1008,46,27,41,23,25,12,1
138416,6772,68961,28935,6433,9970,1491,1270,508,268,226,109,75,52,41,10,109,1099,67,22,32,14,5,12,0
138257,5754,67048,28963,9524,8327,682,1413,453,239,183,107,75,51,36,10,108,1150,68,44,28,21,7,12,1
137284,1177,73234,28958,11746,9537,773,1593,533,268,225,97,75,67,40,13,88,1109,72,43,11,9,4,16,1
135532,6212,74606,29678,7951,9359,1537,1270,473,232,188,96,68,61,32,9,117,718,50,32,40,15,36,13,1
135602,8029,72852,28864,9378,9143,771,172,487,260,203,110,71,59,42,12,130,773,51,42,10,21,23,11,0
135613,3553,68564,29190,10287,8288,1204,1351,512,256,208,101,69,60,39,10,111,1157,56,29,8,23,2,12,1
135244,4833,70672,29592,8407,9740,1225,122,557,268,213,94,71,61,42,9,137,878,49,35,41,8,5,13,0
138673,1709,71074,28649,7904,9508,810,466,485,261,214,97,73,65,37,12,53,1022,69,40,17,14,39,12,0
137453,1642,70663,28326,7560,10066,1615,635,466,242,214,102,71,52,37,12,142,1155,55,39,14,10,32,9,1
